source,language,category,text
Youm7,ar,سياسة,بدا العد التنازلي لانطلاق المرحله الاولي من انتخابات مجلس النواب داخل مصر   والمقرر اجراؤها اليوم الاثنين 10 نوفمبر  وغدا الثلاثاء 11 نوفمبر   بدا العد التنازلي لانطلاق المرحله الاولي من انتخاباتمجلس النوابداخل مصر  والمقرر اجراؤها اليوم الاثنين 10 نوفمبر  وغدا الثلاثاء 11 نوفمبر  حيث يتوجه المواطنون الي صناديق الاقتراع لاختيار ممثليهم في البرلمان الجديد  وفي هذا الاطار  من المهم توعيهالناخبينببعض الافعال والممارسات التي قد تؤدي الي بطلان الصوت الانتخابي  حتي لا يهدر صوت اي مواطن بسبب اخطاء بسيطه او غير مقصوده  وذلك وفقا لما حدده قانون مباشره الحقوق السياسيه رقم 45 لسنه 2014 والمعدل بالقانون رقم 140 لسنه 2020  وبحسب الماده  47  من القانون  تحدداللائحه التنفيذيهكيفيه التاشير علي بطاقه التصويت بما يضمن سريه الاقتراع  كما يحظر استخدام القلم الرصاص في عمليه التصويت  ويعد الصوت الانتخابي باطلا في الحالات الاتيه  1  لا يجوز استعمال القلم الرصاص في التاشير ببطاقه التصويت   2  يعتبر باطلا الصوت المعلق علي شرط او الذي يعطي لاكثر او لاقل من العدد المطلوب انتخابه   3  يعتبر الصوت باطلا اذا اثبت الناخب رايه علي بطاقه غير التي سلمها اليه رئيس اللجنه الفرعيه   4  اذا قام الناخب بالتوقيع او وضع اي علامه او اشاره تدل علي شخصه او تكشف عن هويته  لما في ذلك من اخلال بسريه التصويت  كما نص القانون علي انه اذا خصصت الهيئه الوطنيه للانتخابات نظاما للاقتراع يتضمن صناديق مخصصه لانواع معينه من بطاقات التصويت  ثم تبين فساد عمليه الاقتراع في احد هذه الصناديق  او تلف البطاقات بداخله  او بطلان الاصوات التي احتواها  فلا يؤثر ذلك تلقائيا علي صحه الاقتراع في باقي الصناديق  الا اذا توافرت شبهات جديه تقدرها الهيئه بان الخلل قد مس نزاهه او مصداقيه العمليه الانتخابيه في مجملها  تم التصميم والتطوير بواسطه
Youm7,ar,سياسة,يتعلق قانون الايجار القديم الصادر برقم 164 لسنه 2025 حيز التنفيذ  بسريان بعض الاحكام المتعلقه بقوانين ايجار الاماكن  واعاده تنظيم العلاقه بين المؤجر والمستاجر   يتعلققانون الايجار القديمالصادر برقم 164 لسنه 2025 حيز التنفيذ  بسريان بعض الاحكام المتعلقه بقوانين ايجار الاماكن  واعاده تنظيم العلاقه بين المؤجر والمستاجر  ويؤكد القانون في نص الماده 7 علي انه مع عدم الاخلال باسباب الاخلاء المبينه بالماده  18  مــن القـانون رقـم 136 لسنه 1981 المشار اليه   يلتزم المستاجر او من امتد اليـه عقد الايجـار  بحسب الاحوال   باخلاء المكان المؤجر ورده الي المالك او المؤجر  بحسب الاحوال   في نهايه المده المبين المــاده  2  مـن هـذا القانون   او حال تحقق اي من الحالتين الاتيتين  1  اذا ثبت تركالمستاجراو من امتد اليه عقد الايجار المكان المؤجر مغلقا لمده تزيد عن سنه دون مبرر  2  اذا ثبت ان عقد الايجار يمتلك وحده سكنيه او غير سكنيه  بحسب الاحوال  قابله للاستخدام في ذات الغرض المعـد مـن اجلـه المكانالمؤجر  وحال الامتناع عن الاخلاء يكون للمالك او المؤجر  بحسب الاحوال   ان يطلـب من قاضي الامور الوقتيه بالمحكمه الكائن في دائرتها العقار اصدار امر بطرد الممتنع عن الاخلاء دون الاخلال بالحق في التعويض ان كان له مقتض  ومع عدم الاخلال بحكم الفقره الثانيه من هذه الماده يحق للمستاجر او من امت اليه عقد الايجار   بحسب الاحوال   رفع دعوي موضوعيه امام المحكمه المختصه وفقا للاجراءات المعتاده   ولا يترتب علي رفع الدعوي الموضوعيه وقف امر قاضــــــي الامور الوقتيه المشار اليه تم التصميم والتطوير بواسطه
Youm7,ar,سياسة,ياتي القانون رقم 147 لسنه 2021  باصدار قانون الموارد المائيه والري  في اطار الاتجاه نحو تبني برامج للتنميه الشامله  من خلال تحسين اداره المياه   ياتي القانون رقم 147 لسنه 2021  باصدارقانون الموارد المائيه والري  في اطار الاتجاه نحو تبني برامج للتنميه الشامله  من خلال تحسين اداره المياه  ورفع كفاءه استخداماتها والبحث عن مصادر غير تقليديه للمياه تدعم محاور الميزان المائي  وتضمنت اللائحه التنفيذيه لقانونالموارد المائيه والريالصادر بالقانون رقم 147 لسنه 2021  احكاما تتعلق بالموارد المائيه والاملاك العامه والاعمال الخاصه ذات الصله بالموارد المائيه  والاجراءات والمستندات المطلوبه للحصول علي تراخيص تتعلق بتلك الاعمال والانشطه التي تتم في نطاق الاملاك العامه  والضوابط والاشتراطات العامه والفنيه التي يجب علي المرخص له باقامه هذه الاعمال والانشطه الالتزام بها  وشملت بابا اخر للاحكام المتعلقه بالمياه الجوفيه  حيث نصت من خلاله علي انه يحظر القيام بحفر ابار للمياه الجوفيه سطحيه كانت او عميقه داخل اراضي الجمهوريه  ولاي غرض من اغراض الاستغلال الا بترخيص منوزاره الموارد المائيه والري  وطبقا للشروط المحدده في هذا الشان  ونظم هذا الباب اجراءات وضوابط الحصول علي تراخيص لاقامه الابار  وطبقا لنص القانون  فانه يحظر حفر ايه ابار للمياه الجوفيه داخل اراضي الجمهوريه الا بترخيص من الوزاره وطبقا للشروط التي تحددها  كما يحظر علي القائمين بحفر الابار الجوفيه من المقاولين والشركات والافراد التعاقد علي حفر ايه ابار ما لم تكن حاصله علي ترخيص بذلك من الوزاره وبما لا يتعارض مع القانون رقم 143 لسنه 1981 بشان الاراضي الصحراويه  والا غرامه من 20 الف ل200 الف وتضاعف في حاله التكرار وضبط الالات والمهمات المستخدمه  كما انه يشكل لجنه عليا للنظر في الطلبات المقدمه للحصول علي التراخيص او تقنين بحفر الابار من ممثلي الجهات المعنيه ذات الصله من شاغلي الدرجه العاليه  وان يصدر قرار من رئيس مجلس الوزراء بتشكيل اللجنه ونظام عملها وتحديد اختصاصاتها وترفع توصياتها للوزير لاعتمادها   ويعتبر اعتماد الوزير الاعمال اللجنه ملزما للجهات الاخري  كما تتولي الوزاره اجراء الدراسات الفنيه اللازمه للكشف عن مصادر المياه الجوفيه علي مستوي الجمهوريه وحصر هذه المصادر ووضع سیاسات لتنميه واستغلال المياه الجوفيه ووضع ضوابط استخدامها والحمايه لها ومراقبه كميتها ونوعيتها  وللوزاره بعد اعتماد توصيه اللجنه العليا الحق في قبول او رفض اي طلب بتعديل الغرض المرخص به استغلال البئر او تغيير معدلات التصرف وفقا لما تقتضيه ظروف وامكانات الخزان الجوفي بالمنطقه المحدده بمعرفه الوزاره  اما اذا انتقلت ملكيه الاراضي التي تقع فيها البئر لمالك جديد يتعين اخطار الاداره العامه المختصه بالبيع  ويكتفي بالتاشير بذلك علي الرخصه والا كان المالك القديم مسئولا مع المالك الجديد عن تنفيذ احكام هذا القانون    تم التصميم والتطوير بواسطه
Youm7,ar,سياسة,في اطار دورهم المجتمعي والانساني  يشارك الفنانون اكرم حسني  وهشام ماجد ومصطفي غريب وهاني رمزي في سلسله حفلات خيريه تنظمها مؤسسه راعي مصر   عضو التحالف الوطني  في اطار دورهم المجتمعي والانساني  يشارك الفنانون اكرم حسني  وهشام ماجد ومصطفي غريب وهاني رمزي في سلسله حفلات خيريه تنظمهامؤسسه راعي مصر  عضوالتحالف الوطني للعمل الاهلي التنموي  في كل من الولايات المتحده الامريكيه وكندا  وذلك لصالح دعم الاسر الاولي بالرعايه في مصر  وتنطلق الجوله الخيريه يوم 15 نوفمبر في تورونتو بكندا  تليها حفله في كاليفورنيا يوم 16 نوفمبر  ثم شيكاغو في 22 نوفمبر  علي ان تختتم الجوله في نيوجيرسي يوم 23 نوفمبر  واعرب الفنانون المشاركون عن سعادتهم بالمشاركه في هذه الجوله التي تهدف اليدعم الاسر الفقيرهوطلاب المدارس والجامعات غير القادرين  مؤكدين تطلعهم للقاء ابناء الجاليات المصريه في المدن التي تستضيف الحفلات  ونقل رساله الفن الايجابيه التي تجمع بين الابداع والعطاء  من جانبه  وجه المستشار امير رمزي  رئيس مجلس امناء مؤسسه راعي مصر  الشكر لنجوم مصر المشاركين علي حسهم الوطني ومبادرتهم النبيله بالمشاركه في جمع التبرعات لصالح الاسر المحتاجه  مؤكدا ان النجوم سيقطعون هذه المسافات الطويله ويخصصون جزءا كبيرا من وقتهم دعما لهذا العمل الانساني  وهي لفته تستحق كل التقدير والاحترام  واشار رمزي الي ان مؤسسه راعي مصر تسعي دائما الي صناعه فرق حقيقي في حياه الاسر الاولي بالرعايه من خلال مشروعاتها التنمويه والانسانيه داخل مصر  مؤكدا ان رساله الفن مهمه في تعزيز التكافل المجتمعي   تم التصميم والتطوير بواسطه
Youm7,ar,اقتصاد,مع مستهل تعاملات الاسبوع سجل سعر الذهب في مصر اليوم الاثنين 10 نوفمبر 2025 حاله من الاستقرار النسبي  محليا مع افتتاح التداولات العالميه علي الذهب حول مستوي 4 الاف دولار  مع مستهل تعاملات الاسبوع سجلسعر الذهب في مصراليوم الاثنين 10 نوفمبر 2025 حاله من الاستقرار النسبي  محليا مع افتتاح التداولات العالميه علي الذهب حول مستوي 4 الاف دولار     عيار 24  6108 جنيهات   عيار 21  5345 جنيها   عيار 18  4581 جنيها   الجنيه الذهب  42760 جنيها  السوق المصريه يحاول تكوين قاعده سعريه  جديده لعيار 21حول مستوي 5350 جنيها للجرام  يشهدسوق الذهب في مصرضعف الزخم الحالي وهو ما يمنع الاسعار من تجاوز 5400 جنيه حاليا  لكن اي تحرك عالمي قوي او تغير في سعر الصرف المحلي سيكون المحرك الرئيسي للاتجاه القادم في السوق المصريه  تم التصميم والتطوير بواسطه
Youm7,ar,اقتصاد,تتاثر الاسواق المحليه بتغيرات المعروض العالمي للذهب  مع متابعه المستثمرين لحجم الانتاج في المناجم الكبري واتجاهات الاستهلاك الصناعي  و يستمر الذهب في مصر بالتفاعل مع الاسواق العالميه تتاثر الاسواق المحليه بتغيرات المعروضالعالمي للذهب  مع متابعه المستثمرين لحجم الانتاج في المناجم الكبري واتجاهات الاستهلاك الصناعي  و يستمر الذهب في مصر بالتفاعل مع الاسواق العالميه  وسط اهتمام المستثمرين بحركه اسعار الفائده والعوامل الاقتصاديه المؤثره علي الطلب العالمي  وننشر اخر تطوراتسعر الذهباليوم الاثنين في مصر   عيار 24  6109 جنيهات  عيار 21 يسجل 5345 جنيها  عيار 18  4581 جنيها عيار 14   3560 جنيها  الجنيه الذهب 42760 جنيها  وتتغيراسعار الذهبفي مصر بشكل مستمر علي مدار اليوم  ويتذبذب السعر في حدود 20 الي 30 جنيها صعودا وهبوطا  وذلك بسبب التطورات المتسارعه للذهب في البورصه العالميه  وعوامل العرض والطلب    تم التصميم والتطوير بواسطه
Youm7,ar,اقتصاد,اظهرت بيانات الجهاز المركزي للتعبئه العامه والاحصاء  تراجع قيمه العجـز في الميـزان التجـاري الي 4 73 مليـار دولار خلال شهر اغسطس الماضي  مقابـل 4 96 مليـار دولار لنفـس الشهـر مـن العــام السابـق بنسبـه انخفاض 4 63   اظهرتبيانات الجهاز المركزي للتعبئه العامهوالاحصاء  تراجع قيمه العجـز فيالميـزان التجـاريالي 4 73 مليـار دولار خلال شهر اغسطس الماضي  مقابـل 4 96 مليـار دولار لنفـس الشهـر مـن العــام السابـق بنسبـه انخفاض 4 63   وعزا جهاز الاحصاء هذا التراجع الي ارتفاع قيمهالصادرات المصريهبنسبه 6 7   حيث بلغت 3 96 مليار دولار في شهر اغسطس الماضي  مقابل 3 71 مليار دولار لنفـس الشهر من العام السابق له  وذلك علي الرغم من ارتفاع الواردات المصريه خلال نفس الشهر بنسبه 0 2   وقال الجهاز  ان ارتفاع الصادرات المصريه جاء نتيجه زياده قيمه صادرات بعض السلع واهمها الملابس الجاهزه بنسبه 20 6   والعجائن والمحضرات الغذائيه المتنوعه بنسبـه 29 1   والبترول الخام بنسبـه 7 6   وصابون ومحضرات تنظيف بنسبه 29 4  بينما تراجعت قيمه صادرات بعض السلع خـلال اغسطس الماضي  مقابل مثيلتها لنفس الشهر من العام السابق واهمها منتجات البترول بنسبه 21 6    ولدائن باشكالها الاوليه بنسبه 30 3   واسمده  بنسبه 29 9   وفواكه طازجه بنسبه 15 2   وعلي مستوي الواردات فقد ارتفعت قيمتها بنسبه 0 2   وبلغت 8 69 مليـار دولار في شهـر اغسطس الماضي  مقابل 8 67 مليـار دولار لنفس الشهر من العام السابق  ويرجع ذلك الي ارتفاع قيمـه واردات بعض السلع واهمهـا الغاز الطبيعي  بنسبه 88 9   وسيارات الركـوب بنسبـه 66 1   وفول الصويا بنسبه 135 4   وذره  بنسبه 12 6   بينما انخفضت قيمه واردات بعض السلع خلال شهر اغسطس الماضي  مقابل مثيلتها لنفس الشهر من العـام السابــق واهمها منتجات البترول بنسبه 15 5   المواد الاوليه من حديد او صلب بنسبـه 33 8   وقمح بنسبه 13 3   ولدائن باشكالها الاوليه بنسبـه 7 8    تم التصميم والتطوير بواسطه
Youm7,ar,اقتصاد,مع مستهل تعاملات الاسبوع سجل سعر الذهب في مصر اليوم الاثنين 10 نوفمبر 2025 حاله من الاستقرار النسبي  محليا مع افتتاح التداولات العالميه علي الذهب حول مستوي 4 الاف دولار  مع مستهل تعاملات الاسبوعسجل سعر الذهب في مصراليوم الاثنين 10 نوفمبر 2025 حاله من الاستقرار النسبي  محليا مع افتتاح التداولات العالميه علي الذهب حول مستوي 4 الاف دولار    عيار 24  6018 جنيهات   عيار 21  5345 جنيها   عيار 18  4581 جنيها   الجنيه الذهب  42760 جنيها اسعار الذهبشهدت خلال الاسبوع الماضي تراجع وسط حاله من التذبذب والتحركات العرضيه  تاثرت بالاستقرار النسبي في اسعار الذهب عالميا وتراجع الطلب علي المعدن كملاذ امن  والذهب قد يغير اتجاهه قريبا مع صدور بيانات جديده تكشفملامح السياسه النقديه الامريكيه  وهو ما قد يشعل تحركات قويه في الاسواق  تم التصميم والتطوير بواسطه
Youm7,ar,اقتصاد,ا تزال اسعار الذهب في مصر مرتبطه بتحركات الاسواق العالميه  حيث تؤثر اسعار النفط  والسياسات النقديه  وتقلبات العملات الرئيسيه في توجهات المستثمرين  و تتابع الاسواق المحليه اسعار الذهب  لا تزالاسعار الذهبفي مصر مرتبطه بتحركات الاسواق العالميه  حيث تؤثر اسعار النفط  والسياسات النقديه  وتقلبات العملات الرئيسيه في توجهات المستثمرين  و تتابع الاسواق المحليهاسعار الذهبوسط تاثيرات التوترات الجيوسياسيه العالميه  والتي تلعب دورا في تحديد توجهات الطلب عليالمعدن النفيس وننشر اخر تطورات سعر الذهب اليوم الاثنين في مصر    عيار 24  6109 جنيهات  عيار 21 يسجل 5345 جنيها  عيار 18  4581 جنيها عيار 14   3560 جنيها  الجنيه الذهب 42760 جنيها وتجدر الاشاره الي ان كافه الاسعار المنشوره في سياق هذا التقرير قابله للتغير علي مدار الساعه   كما يضاف عليها رسوم المصنعيه والضريبه والدمغه  بالاضافه الي تطورات السعر الفوري للذهب عالميا  تم التصميم والتطوير بواسطه
Youm7,ar,رياضة,في مثل هذا اليوم 10 نوفمبر 1979  خاض طاهر ابو زيد نجم النادي الاهلي ومنتخب مصر الاسبق اول مباراه رسميه مع المارد الاحمر في بطوله الدوري العام امام السويس   في مثل هذا اليوم 10 نوفمبر 1979  خاضطاهر ابو زيدنجم الناديالاهليومنتخب مصر الاسبق اول مباراه رسميه مع المارد الاحمر في بطوله الدوري العام امام السويس  وفاز الاهلي بهدف نظيف   1_طاهر ابو زيد من مواليد 1 ابريل 1962 بمدينه البداري في اسيوط  2_بدا مسيرته في قطاع الناشئين بالاهلي 1973 ثم تم تصعيده للفريق الاول عام 1979 عن طريق المدرب المجري الشهير ناندور هيديكوتي وظل في صفوفه حتي اعتزاله عام 1992  3_حقق نجاح كبير مع الاهلي علي مدار 15 عاما وساهم في فوزه بـ 20 لقبا  7 دوري   8 كاس مصر   2 بطوله افريقيا ابطال الدوري   3 بطوله افريقيا ابطال الكؤوس   الكاس الافرو اسيويه   4_ بزغت موهبته مع منتخب مصر للشباب في نهائيات كاس العالم تحت 20 سنه باستراليا عام 1981 حيث تالق في هذه البطوله وسجل 4 اهداف في شباك الثلاثي الاوربي اسبانيا والمانيا الغربيه وانجلترا وتصدر قائمه هدافي البطوله  5_معمنتخب مصرالاول تالق  مارادونا النيل  في الفتره من 1984 حتي 1990 وخاض 57 مباراه دوليه  6_تالق في نهائيات امم افريقيا عامي 1984 في كوت ديفوار واحرز 4 اهداف منحته جائزه هداف البطوله   كما سجل ثلاثه اهداف في نسخه 1986 منها الهدف التاريخي في شباك العملاق المغربي بادو الزاكي في نصف النهائي  7_بعد اعتزاله كره القدم اتجه ابوزيد للعمل الاداري وانتخب عضوا بمجلس اداره النادي الاهلي في التسعينات كما عمل بالتحليل الرياضي ثم اختير كوزير للرياضه في حكومه حازم الببلاوي عام 2013 كما شغل احد مقاعد مجلس النواب عن حزب الوفد الموضوعات المتعلقه تم التصميم والتطوير بواسطه
Youm7,ar,رياضة,نجح النادي الاهلي في حسم البطوله الـ16 في كاس السوبر المصري بعد الفوز علي غريمه التقليدي نادي الزمالك بنتيجه 2 0 في المباراه التي اقيمت علي ملعب محمد بن زايد في الامارات   نجحالنادي الاهليفي حسم البطوله الـ16 في كاسالسوبر المصريبعد الفوز علي غريمه التقليدي نادي الزمالك بنتيجه 2 0 بهدفي بن شرقي ومروان عطيه في المباراه التي اقيمت علي ملعب محمد بن زايد في الامارات  وحققالنادي الاهليالفوز علي فريق سيراميكا كليوباترا في مباراه نصف النهائي بنتيجه 2 1  بينما تغلب الزمالك علي فريق بيراميدز بركلات الترجيح 5 4 في نصف النهائي  فيما يلي هدافو الاهلي في الـ16 لقب سوبر حققها عبر تاريخ البطوله     حسم النادي الاهلي الفوز علي غريمه التقليدي الزمالك بركلات الترجيح والتي انتهت بنتيجه 3 1     فاز النادي الاهلي علي فريق انبي بنتيجه 1 0  وسجل هدف المباراه اللاعب وائل جمعه     تغلب النادي الاهلي علي فريق انبي بنتيجه 1 0 ايضا  واحرز الهدف اللاعب محمد ابو تريكه     حصد النادي الاهلي لقب البطوله علي حسام فريق الاسماعيلي  حيث انتهت المباراه بنتيجه 1 1  احرز هدف الاهلي اللاعب شادي محمد  بينما احرز اللاعب محمد حمص هدف الاسماعيلي  ثم نجح الشياطين الحمر بالفوز بركلات الترجيح 4 2     نجح الاهلي في الفوز بلقب البطوله بعدما تغلب علي الزمالك بنتيجه 2 0  واحرز هدفي المباراه كل من احمد حسن والمعتز بالله اينو      فاز النادي الاهلي علي فريق حرس الحدود بنتيجه 1 0  واحرز هدف اللقاء اللاعب محمد ابو تريكه     حسم النادي الاهلي الفوز باللقب علي حساب انبي بنتيجه 2 1  احرز هدفي المارد الاحمر كل من  عبد الله السعيد ومحمد ناجي جدو  بينما احرز لفريق انبي اللاعب محمد شعبان      حسم النادي الاهلي اللقب علي حساب نادي الزمالك بركلات الترجيح 5 4 بعدما انتهت اشواط المباراه 0 0      تغلب الاهلي علي الزمالك في المباراه التي انتهت بنتيجه 3 2  حيث سجل لنادي الاهلي كل من عبد الله السعيد هدفين  ومؤمن زكريا هدف  بينما سجل للزمالك كل من عمر جابر ومحمود كهربا هدف لكل منهم     توج النادي الاهلي باللقب بعد تغلبه علي فريق المصري البورسعيدي بهدف نظيف  سجل هدف المباراه اللاعب وليد ازارو     فاز النادي الاهلي علي غريمه التقليدي الزمالك في المباراه النهائيه بنتيجه 3 2  حيث سجل للنادي الاهلي جونيور اجاي هدفين  وحسين الشحات هدف  بينما سجل للزمالك محمود علاء هدفين     تغلب النادي الاهلي علي الزمالك بنتيجه 2 0  سجل للمارد الاحمر اللاعب برونو سافيو وكريم فؤاد     توج النادي الاهلي باللقب علي حساب فريق بيراميدز بعدما انتهت المباراه 1 0  حيث سجل هدف اللقاء الوحيد اللاعب علي معلول     نجح النادي الاهلي في التتويج باللقب علي حساب فيوتشر  حيث انتهت المباراه بنتيجه 4 2  وسجل للنادي الاهلي كل من محمود كهربا هدف  حسين الشحات  موديست  كريم فؤاد  بينما سجل لنادي فيوتشر عمر السعيد ومحمد محمود     تغلب النادي الاهلي علي فريق الزمالك بركلات الترجيح 7 6  بعدما انتهت اشواط المباراه بالتعادل السلبي     نجح النادي الاهلي في التتويج باللقب علي حساب غريمه التقليدي نادي الزمالك بنتيجه 2 0  حيث سجل هدفي اللقاء كل من اشرف بن شرقي ومروان عطيه   وكان فريق سيراميكا قد حقق الفوز في مباراته ضد بيراميدز بنتيجه 2 1 في لقاء تحديد صاحب المركز الثالث والفائز بالبرونزيه   وتنص لوائح الاتحاد المصري علي مشاركه كل من بطل الدوري وبطل الكاس وبطل كاس الرابطه  ويتم تحديد الفريق المشارك الرابع بالبطاقه الذهبيه  وفي حاله كان المتوج بالدوري هو نفسه بطل الكاس يتم اخذ صاحب المركز الثاني في الدوري  تم التصميم والتطوير بواسطه
Youm7,ar,رياضة,تعود بعثه الفريق الاول لكره القدم بنادي الزمالك الي القاهره  عقب خوض مباراه الاهلي في نهائي بطوله كاس السوبر المحلي التي اقيمت امس الاحد في الامارات   تعودبعثه الفريق الاول لكره القدم بنادي الزمالكالي القاهره  اليوم الاثنين  عقب خوض مباراه الاهلي في نهائي بطوله كاس السوبر المحلي التي اقيمت امس الاحد في الامارات  ومن المنتظر ان يحصللاعبو الزمالكعلي راحه لعده ايام  بعد المجهود الكبير الذي بذلوه خلال الفتره الماضيه  قبل العوده من جديد الي التدريبات الجماعيه استعدادا لاستئناف المباريات الرسميه   ويبدا الزمالك التحضير لمواجهه زيسكو يونايتد الزامبي  في المباراه المقرر اقامتها 23 نوفمبر الجاري بالقاهره  ضمن منافسات الجوله الاولي من دور المجموعاتلبطوله كاس الكونفدراليه الافريقيه  ويامل الجهاز الفني للفريق استعاده الجاهزيه البدنيه والفنيه للاعبيه خلال فتره الراحه الحاليه  قبل الدخول في التحضيرات الجاده للمواجهه الافريقيه المرتقبه  التي يسعي الزمالك من خلالها لتحقيق انطلاقه قويه في مشواره بالبطوله  تم التصميم والتطوير بواسطه
Youm7,ar,رياضة,يترقب جمهور الاهلي موعد مباراه فريقه المقبله امام شبيبه القبائل الجزائري في الجوله الاولي لدور المجموعات بدوري ابطال افريقيا   يترقب جمهور الاهلي موعد مباراه فريقه المقبله امام شبيبه القبائل الجزائري في الجوله الاولي لدور المجموعات بدوري ابطال افريقيا  والمقرر لها احد يومي 21  او 22 نوفمبر الجاري باستاد القاهره الدولي   اسفرت قرعه دور المجموعات من بطولهدوري ابطال افريقيا  عن وقوع الاهلي في مجموعه ناريه  حيث اقيمت قرعه دور المجموعات لبطولتي دوري ابطال افريقيا والكونفدراليه  في جوهانسبرج بجنوب افريقيا  ووقعالاهليفي المجموعه الثانيه برفقه انديه يانج افريكانز  الجيش الملكي  وشبيبه القبائل  ويبدا الاهلي مشواره فيدور المجموعاتبمواجهه شبيبه القبائل في القاهره خلال شهر نوفمبر الجاري   ـ الجوله الاولي  الاهلي ضد شبيبه القبائل   21 او 22 نوفمبر  ـ الجوله الثانيه  الجيش الملكي ضد الاهلي   28 او 29 نوفمبر  ـ الجوله الثالثه  الاهلي ضد يانج افريكانز   23 او 24 يناير  ـ الجوله الرابعه  يانج افريكانز ضد الاهلي   30 او 31 يناير  ـ الجوله الخامسه  شبيبه القبائل ضد الاهلي   6 او 7 فبراير  ـ الجوله السادسه  الاهلي ضد الجيش الملكي   13 او 14 فبراير   تقابل الاهلي مع شبيبه القبائل الجزائري خلال 6 مواجهات سابقه  في دوري ابطال افريقيا  وتميل الكفه التاريخيه الي بطل مصر الذي فاز  في 3 مبارياتن مقابل تعادلين وهزيمه وحيده للفريق الجزائري  وسجل الاهلي 10 اهداف واستقبل 5 اهداف  الموضوعات المتعلقه تم التصميم والتطوير بواسطه
Youm7,ar,رياضة,تتجه بعثتا الاهلي وسموحه لكره اليد فجر اليوم الاثنين الي الامارات  لخوض السوبر المحلي المحدد له يوم 12 نوفمبر الجاري بالامارات   تتجه بعثتا الاهلي وسموحهلكره اليدفجر اليوم الاثنين الي الامارات  لخوضالسوبر المحليالمحدد له يوم 12 نوفمبر الجاري بالامارات   ومن المقرر ان تقام مباراهالاهليوسموحه في نهائي البطوله علي صاله استاد خليفه بن زايد بمدينه العين  التي تتسع لحوالي 2000 مشجع  يوم 12 نوفمبر الجاري في تمام الساعه السادسه مساء بتوقيت القاهره  والثامنه بتوقيت الامارات  وتتجه انظار عشاق كره اليد الي هذا النهائي المرتقب الذي يجمع بين النادي الاهلي حامل اللقب ونادي سموحه  في مواجهه قويه ينتظرها الجمهور في اجواء حماسيه بالامارات  وكان الفريق الاول لكره اليد بالنادي الاهلي قد تاهل الي نهائي البطوله بعد فوزه المستحق علي سبورتنج بنتيجه 29 22 في مباراه نصف النهائي التي اقيمت علي صاله نادي النادي بالعاصمه الاداريه الجديده  بينما نجح فريق سموحه في اقصاء الزمالك بعد مباراه مثيره انتهت بفوزه 29 28  ليضرب موعدا مع الاهلي في نهائي كاس السوبر المصري لكره اليد  تم التصميم والتطوير بواسطه
Youm7,ar,فن,حقق فيلم الرعب Predator  Badlands ارقاما قياسيه جديده في ايراداته متجاوزا 39 مليون دولار   في الافتتاحيه الاولي له محليا داخل الولايات المتحده الامريكيه  حقق فيلم الرعبPredator  Badlandsارقاما قياسيه جديده في ايراداته متجاوزا 39 مليون دولار   فيالافتتاحيه الاوليله محليا داخل الولايات المتحده الامريكيه  حيث يعد تصنيفه A   علي موقع سينما سكور للتقييمات  ووفقا لتقرير نشرته صحيفه فاريتي  فان فيلم الرعبPredator  Badlands  للمخرج دان تراختنبرج الان  حقق ارقاما قياسيه  وهو الظهور الجديد لسلسه افلام المفترس  التي انتجتها شركه  20th Century Studios  قبل 38 عاما  وتاتي هذه الارقام بعد ايرادات قويه يوم السبت بلغت 14 مليون دولار  بانخفاض طفيف بنسبه 10  فقط عن ايرادات الجمعه العرض الاول التي بلغت 15 6 مليون دولار   فيلم  Predator  Badlands  من انتاج استوديوهات 20th Century Studios يقترب من تحقيق افتتاحيه قياسيه للسلسله  بحوالي 39 مليون دولار  بعد ان حقق 15 6 مليون دولار في ايام الجمعه الافتتاحي  وسبق وحصل الفيلم علي اعلي تقييم سابق لفيلم من سلسله  Predator  هو الجزء الاصلي عام 1987 والجزء الثاني عام 1990  وكلاهما حصل علي تقييم B   وعلي سياق متصل  حقق فيلم الرعب The Conjuring  Last Rites ايرادات وصلت الي 491 مليونا و70 الف دولار منذ طرحه يوم 5 سبتمبر الماضي  العمل وصلت مدته الي ساعتين و15 دقيقه  ومن انتاج شركه Warner Bros  وانقسمت الايرادات بين 177 مليونا و470 الف دولار في شباك التذاكر الامريكي  و313 ملايين و600 الف دولار في شباك التذاكر العالمي  تم التصميم والتطوير بواسطه
